timestamp,real,predito,acerto
2732,oral_manipulation_of_pen,sniff,False
2733,oral_manipulation_of_pen,sniff,False
2734,oral_manipulation_of_pen,sniff,False
2735,oral_manipulation_of_pen,sniff,False
2736,oral_manipulation_of_pen,sniff,False
2737,oral_manipulation_of_pen,sniff,False
2738,oral_manipulation_of_pen,lying,False
2739,oral_manipulation_of_pen,sniff,False
2740,oral_manipulation_of_pen,sniff,False
2741,oral_manipulation_of_pen,sniff,False
2742,oral_manipulation_of_pen,sniff,False
2743,oral_manipulation_of_pen,lying,False
2744,oral_manipulation_of_pen,sniff,False
2745,oral_manipulation_of_pen,sniff,False
2746,oral_manipulation_of_pen,sniff,False
2747,oral_manipulation_of_pen,sniff,False
2748,oral_manipulation_of_pen,sniff,False
2749,oral_manipulation_of_pen,sniff,False
2750,oral_manipulation_of_pen,sniff,False
2751,oral_manipulation_of_pen,sniff,False
2752,oral_manipulation_of_pen,sniff,False
2753,oral_manipulation_of_pen,sniff,False
2754,oral_manipulation_of_pen,sniff,False
2755,oral_manipulation_of_pen,sniff,False
2756,oral_manipulation_of_pen,sniff,False
2757,oral_manipulation_of_pen,lying,False
2758,oral_manipulation_of_pen,sniff,False
2759,oral_manipulation_of_pen,sniff,False
2760,oral_manipulation_of_pen,sniff,False
2761,oral_manipulation_of_pen,sniff,False
2762,oral_manipulation_of_pen,lying,False
2763,oral_manipulation_of_pen,lying,False
2764,oral_manipulation_of_pen,sniff,False
2765,oral_manipulation_of_pen,sniff,False
2766,oral_manipulation_of_pen,sniff,False
2767,oral_manipulation_of_pen,sniff,False
2768,oral_manipulation_of_pen,sniff,False
2769,oral_manipulation_of_pen,sniff,False
2770,oral_manipulation_of_pen,sniff,False
2771,oral_manipulation_of_pen,sniff,False
2772,oral_manipulation_of_pen,sniff,False
2773,oral_manipulation_of_pen,sniff,False
2774,oral_manipulation_of_pen,sniff,False
2775,oral_manipulation_of_pen,lying,False
2776,oral_manipulation_of_pen,sniff,False
2777,oral_manipulation_of_pen,sniff,False
2778,oral_manipulation_of_pen,sniff,False
2779,oral_manipulation_of_pen,standing,False
2780,oral_manipulation_of_pen,lying,False
2781,oral_manipulation_of_pen,lying,False
2782,oral_manipulation_of_pen,standing,False
2783,oral_manipulation_of_pen,sniff,False
2784,oral_manipulation_of_pen,sniff,False
2785,oral_manipulation_of_pen,sniff,False
2786,oral_manipulation_of_pen,sniff,False
2787,oral_manipulation_of_pen,sniff,False
2788,oral_manipulation_of_pen,sniff,False
2789,oral_manipulation_of_pen,sniff,False
2790,oral_manipulation_of_pen,sniff,False
2791,oral_manipulation_of_pen,eating_concentrates,False
2792,oral_manipulation_of_pen,sniff,False
2793,oral_manipulation_of_pen,standing,False
2794,oral_manipulation_of_pen,sniff,False
2795,oral_manipulation_of_pen,sniff,False
2796,oral_manipulation_of_pen,sniff,False
2797,oral_manipulation_of_pen,sniff,False
2798,oral_manipulation_of_pen,sniff,False
2799,oral_manipulation_of_pen,sniff,False
2800,oral_manipulation_of_pen,sniff,False
2801,oral_manipulation_of_pen,sniff,False
2802,oral_manipulation_of_pen,sniff,False
2803,oral_manipulation_of_pen,sniff,False
2804,oral_manipulation_of_pen,sniff,False
2805,oral_manipulation_of_pen,sniff,False
2806,oral_manipulation_of_pen,sniff,False
2807,oral_manipulation_of_pen,sniff,False
2808,oral_manipulation_of_pen,lying,False
2809,oral_manipulation_of_pen,sniff,False
2810,oral_manipulation_of_pen,sniff,False
2811,oral_manipulation_of_pen,sniff,False
2812,oral_manipulation_of_pen,sniff,False
2813,oral_manipulation_of_pen,sniff,False
2814,oral_manipulation_of_pen,lying,False
2815,oral_manipulation_of_pen,lying,False
2816,oral_manipulation_of_pen,sniff,False
2817,oral_manipulation_of_pen,sniff,False
2818,oral_manipulation_of_pen,lying,False
2819,oral_manipulation_of_pen,lying,False
2820,oral_manipulation_of_pen,sniff,False
2821,oral_manipulation_of_pen,sniff,False
2822,oral_manipulation_of_pen,sniff,False
2823,oral_manipulation_of_pen,sniff,False
2824,oral_manipulation_of_pen,sniff,False
2825,oral_manipulation_of_pen,sniff,False
2826,oral_manipulation_of_pen,sniff,False
2827,oral_manipulation_of_pen,sniff,False
2828,oral_manipulation_of_pen,sniff,False
2829,oral_manipulation_of_pen,sniff,False
2830,oral_manipulation_of_pen,sniff,False
2831,oral_manipulation_of_pen,sniff,False
2832,oral_manipulation_of_pen,sniff,False
2833,oral_manipulation_of_pen,sniff,False
2834,oral_manipulation_of_pen,sniff,False
2835,oral_manipulation_of_pen,sniff,False
2836,oral_manipulation_of_pen,sniff,False
2837,oral_manipulation_of_pen,sniff,False
2838,oral_manipulation_of_pen,sniff,False
2839,oral_manipulation_of_pen,sniff,False
2840,oral_manipulation_of_pen,sniff,False
2841,oral_manipulation_of_pen,sniff,False
2842,oral_manipulation_of_pen,sniff,False
2843,oral_manipulation_of_pen,sniff,False
2844,oral_manipulation_of_pen,sniff,False
2845,oral_manipulation_of_pen,lying,False
2846,oral_manipulation_of_pen,lying,False
2847,oral_manipulation_of_pen,sniff,False
2848,oral_manipulation_of_pen,sniff,False
2849,oral_manipulation_of_pen,sniff,False
2850,oral_manipulation_of_pen,sniff,False
2851,oral_manipulation_of_pen,sniff,False
2852,oral_manipulation_of_pen,sniff,False
2853,oral_manipulation_of_pen,drinking_milk,False
2854,oral_manipulation_of_pen,drinking_milk,False
2855,oral_manipulation_of_pen,drinking_milk,False
2856,oral_manipulation_of_pen,standing,False
2857,oral_manipulation_of_pen,sniff,False
2858,oral_manipulation_of_pen,sniff,False
2859,oral_manipulation_of_pen,grooming,False
2860,oral_manipulation_of_pen,sniff,False
2861,oral_manipulation_of_pen,sniff,False
2862,oral_manipulation_of_pen,drinking_milk,False
2863,oral_manipulation_of_pen,grooming,False
2864,oral_manipulation_of_pen,sniff,False
2865,oral_manipulation_of_pen,sniff,False
2866,oral_manipulation_of_pen,sniff,False
2867,oral_manipulation_of_pen,sniff,False
2868,oral_manipulation_of_pen,sniff,False
2869,oral_manipulation_of_pen,sniff,False
2870,oral_manipulation_of_pen,sniff,False
2871,oral_manipulation_of_pen,sniff,False
2872,oral_manipulation_of_pen,sniff,False
2873,oral_manipulation_of_pen,sniff,False
2874,oral_manipulation_of_pen,sniff,False
2875,oral_manipulation_of_pen,sniff,False
2876,oral_manipulation_of_pen,lying,False
2877,oral_manipulation_of_pen,sniff,False
2878,oral_manipulation_of_pen,sniff,False
2879,oral_manipulation_of_pen,sniff,False
2880,oral_manipulation_of_pen,sniff,False
2881,oral_manipulation_of_pen,sniff,False
2882,oral_manipulation_of_pen,sniff,False
2883,oral_manipulation_of_pen,sniff,False
2884,oral_manipulation_of_pen,sniff,False
2885,oral_manipulation_of_pen,sniff,False
2886,oral_manipulation_of_pen,sniff,False
2887,oral_manipulation_of_pen,sniff,False
2888,oral_manipulation_of_pen,sniff,False
2889,oral_manipulation_of_pen,sniff,False
2890,oral_manipulation_of_pen,sniff,False
2891,oral_manipulation_of_pen,sniff,False
2892,oral_manipulation_of_pen,sniff,False
2893,oral_manipulation_of_pen,sniff,False
2894,oral_manipulation_of_pen,sniff,False
2895,oral_manipulation_of_pen,sniff,False
2896,oral_manipulation_of_pen,sniff,False
2897,oral_manipulation_of_pen,sniff,False
2898,oral_manipulation_of_pen,sniff,False
2899,oral_manipulation_of_pen,sniff,False
2900,oral_manipulation_of_pen,sniff,False
2901,oral_manipulation_of_pen,sniff,False
2902,oral_manipulation_of_pen,sniff,False
2903,oral_manipulation_of_pen,sniff,False
2904,oral_manipulation_of_pen,sniff,False
2905,oral_manipulation_of_pen,sniff,False
2906,oral_manipulation_of_pen,sniff,False
2907,oral_manipulation_of_pen,sniff,False
2908,oral_manipulation_of_pen,sniff,False
2909,oral_manipulation_of_pen,sniff,False
2910,oral_manipulation_of_pen,sniff,False
2911,oral_manipulation_of_pen,sniff,False
2912,oral_manipulation_of_pen,sniff,False
2913,oral_manipulation_of_pen,sniff,False
2914,oral_manipulation_of_pen,sniff,False
2915,oral_manipulation_of_pen,sniff,False
2916,oral_manipulation_of_pen,sniff,False
2917,oral_manipulation_of_pen,sniff,False
2918,oral_manipulation_of_pen,sniff,False
2919,oral_manipulation_of_pen,sniff,False
2920,oral_manipulation_of_pen,sniff,False
2921,oral_manipulation_of_pen,sniff,False
2922,oral_manipulation_of_pen,sniff,False
2923,oral_manipulation_of_pen,sniff,False
2924,oral_manipulation_of_pen,sniff,False
2925,oral_manipulation_of_pen,sniff,False
2926,oral_manipulation_of_pen,sniff,False
2927,oral_manipulation_of_pen,sniff,False
2928,oral_manipulation_of_pen,sniff,False
2929,oral_manipulation_of_pen,sniff,False
2930,oral_manipulation_of_pen,sniff,False
2931,oral_manipulation_of_pen,sniff,False
2932,oral_manipulation_of_pen,sniff,False
2933,oral_manipulation_of_pen,sniff,False
2934,oral_manipulation_of_pen,sniff,False
2935,oral_manipulation_of_pen,sniff,False
2936,oral_manipulation_of_pen,sniff,False
2937,oral_manipulation_of_pen,sniff,False
2938,oral_manipulation_of_pen,sniff,False
2939,oral_manipulation_of_pen,sniff,False
2940,oral_manipulation_of_pen,sniff,False
2941,oral_manipulation_of_pen,sniff,False
2942,oral_manipulation_of_pen,sniff,False
2943,oral_manipulation_of_pen,sniff,False
2944,oral_manipulation_of_pen,sniff,False
2945,oral_manipulation_of_pen,sniff,False
2946,oral_manipulation_of_pen,sniff,False
2947,oral_manipulation_of_pen,sniff,False
2948,oral_manipulation_of_pen,sniff,False
2949,oral_manipulation_of_pen,sniff,False
2950,oral_manipulation_of_pen,lying,False
2951,oral_manipulation_of_pen,sniff,False
2952,oral_manipulation_of_pen,sniff,False
2953,oral_manipulation_of_pen,sniff,False
2954,oral_manipulation_of_pen,sniff,False
2955,oral_manipulation_of_pen,drinking_milk,False
2956,oral_manipulation_of_pen,sniff,False
2957,oral_manipulation_of_pen,sniff,False
2958,oral_manipulation_of_pen,eating_concentrates,False
2959,oral_manipulation_of_pen,eating_concentrates,False
2960,oral_manipulation_of_pen,eating_concentrates,False
2961,oral_manipulation_of_pen,eating_concentrates,False
2962,oral_manipulation_of_pen,eating_concentrates,False
2963,oral_manipulation_of_pen,eating_concentrates,False
2964,oral_manipulation_of_pen,eating_concentrates,False
2965,oral_manipulation_of_pen,eating_concentrates,False
2966,oral_manipulation_of_pen,eating_concentrates,False
2967,oral_manipulation_of_pen,eating_concentrates,False
2968,oral_manipulation_of_pen,sniff,False
2969,oral_manipulation_of_pen,eating_concentrates,False
2970,oral_manipulation_of_pen,eating_concentrates,False
2971,oral_manipulation_of_pen,eating_concentrates,False
2972,oral_manipulation_of_pen,eating_concentrates,False
2973,oral_manipulation_of_pen,eating_concentrates,False
2974,oral_manipulation_of_pen,sniff,False
2975,oral_manipulation_of_pen,sniff,False
2976,oral_manipulation_of_pen,sniff,False
2977,oral_manipulation_of_pen,sniff,False
2978,oral_manipulation_of_pen,sniff,False
2979,oral_manipulation_of_pen,sniff,False
2980,oral_manipulation_of_pen,sniff,False
2981,oral_manipulation_of_pen,sniff,False
2982,oral_manipulation_of_pen,eating_concentrates,False
2983,oral_manipulation_of_pen,eating_concentrates,False
2984,oral_manipulation_of_pen,eating_concentrates,False
2985,oral_manipulation_of_pen,eating_concentrates,False
2986,oral_manipulation_of_pen,eating_concentrates,False
2987,oral_manipulation_of_pen,eating_concentrates,False
2988,oral_manipulation_of_pen,sniff,False
2989,oral_manipulation_of_pen,eating_concentrates,False
2990,oral_manipulation_of_pen,eating_concentrates,False
2991,oral_manipulation_of_pen,eating_concentrates,False
2992,oral_manipulation_of_pen,eating_concentrates,False
2993,oral_manipulation_of_pen,eating_concentrates,False
2994,oral_manipulation_of_pen,eating_concentrates,False
2995,oral_manipulation_of_pen,eating_concentrates,False
2996,oral_manipulation_of_pen,eating_concentrates,False
2997,oral_manipulation_of_pen,eating_concentrates,False
2998,oral_manipulation_of_pen,eating_concentrates,False
2999,oral_manipulation_of_pen,sniff,False
3000,oral_manipulation_of_pen,sniff,False
3001,oral_manipulation_of_pen,eating_concentrates,False
3002,oral_manipulation_of_pen,sniff,False
3003,oral_manipulation_of_pen,sniff,False
3004,oral_manipulation_of_pen,sniff,False
3005,oral_manipulation_of_pen,sniff,False
3006,oral_manipulation_of_pen,lying,False
3007,oral_manipulation_of_pen,lying,False
3008,oral_manipulation_of_pen,eating_concentrates,False
3009,oral_manipulation_of_pen,eating_concentrates,False
3010,oral_manipulation_of_pen,sniff,False
3011,oral_manipulation_of_pen,sniff,False
3012,oral_manipulation_of_pen,eating_concentrates,False
3013,oral_manipulation_of_pen,eating_concentrates,False
3014,oral_manipulation_of_pen,eating_concentrates,False
3015,oral_manipulation_of_pen,eating_concentrates,False
3016,oral_manipulation_of_pen,sniff,False
3017,oral_manipulation_of_pen,sniff,False
3018,oral_manipulation_of_pen,sniff,False
3019,oral_manipulation_of_pen,lying,False
3020,oral_manipulation_of_pen,lying,False
3021,oral_manipulation_of_pen,lying,False
3022,oral_manipulation_of_pen,eating_concentrates,False
3023,oral_manipulation_of_pen,eating_concentrates,False
3024,oral_manipulation_of_pen,sniff,False
3025,oral_manipulation_of_pen,sniff,False
3026,oral_manipulation_of_pen,sniff,False
3027,oral_manipulation_of_pen,sniff,False
3028,oral_manipulation_of_pen,lying,False
3029,oral_manipulation_of_pen,lying,False
3030,oral_manipulation_of_pen,lying,False
3031,oral_manipulation_of_pen,lying,False
3032,oral_manipulation_of_pen,eating_concentrates,False
3033,oral_manipulation_of_pen,sniff,False
3034,oral_manipulation_of_pen,lying,False
3035,oral_manipulation_of_pen,sniff,False
3036,oral_manipulation_of_pen,lying,False
3037,oral_manipulation_of_pen,lying,False
3038,oral_manipulation_of_pen,drinking_milk,False
3039,oral_manipulation_of_pen,lying,False
3040,oral_manipulation_of_pen,drinking_milk,False
3041,oral_manipulation_of_pen,drinking_milk,False
3042,sniff,sniff,True
3043,sniff,lying,False
3044,sniff,lying,False
3045,sniff,lying,False
3046,sniff,lying,False
3047,sniff,lying,False
3048,sniff,sniff,True
3049,sniff,sniff,True
3050,sniff,sniff,True
3051,sniff,sniff,True
3052,sniff,sniff,True
3053,sniff,sniff,True
3054,sniff,sniff,True
3055,sniff,sniff,True
3056,sniff,lying,False
3057,sniff,sniff,True
3058,sniff,sniff,True
3059,sniff,sniff,True
3060,sniff,lying,False
3061,sniff,sniff,True
3062,sniff,sniff,True
3063,sniff,sniff,True
3064,sniff,sniff,True
3065,sniff,sniff,True
3066,sniff,sniff,True
3067,sniff,sniff,True
3068,sniff,sniff,True
3069,sniff,sniff,True
3070,sniff,sniff,True
3071,sniff,lying,False
3072,sniff,lying,False
3073,sniff,lying,False
3074,sniff,sniff,True
3075,sniff,sniff,True
3076,sniff,sniff,True
3077,sniff,sniff,True
3078,sniff,lying,False
3079,sniff,sniff,True
3080,sniff,sniff,True
3081,sniff,lying,False
3082,sniff,lying,False
3083,sniff,sniff,True
3084,sniff,sniff,True
3085,sniff,sniff,True
3086,sniff,lying,False
3087,sniff,sniff,True
3088,sniff,lying,False
3089,sniff,lying,False
3090,sniff,sniff,True
3091,sniff,sniff,True
3092,sniff,sniff,True
3093,sniff,sniff,True
3094,sniff,sniff,True
3095,sniff,standing,False
3096,sniff,standing,False
3097,sniff,drinking_milk,False
3098,sniff,grooming,False
3099,sniff,grooming,False
3100,sniff,drinking_milk,False
3101,sniff,drinking_milk,False
3102,sniff,drinking_milk,False
3103,sniff,drinking_milk,False
3104,sniff,drinking_milk,False
3105,sniff,lying,False
3106,sniff,drinking_milk,False
3107,sniff,standing,False
3108,sniff,drinking_milk,False
3109,sniff,drinking_milk,False
3110,sniff,drinking_milk,False
3111,sniff,lying,False
3112,sniff,drinking_milk,False
3113,sniff,drinking_milk,False
3114,sniff,lying,False
3115,sniff,drinking_milk,False
3116,sniff,drinking_milk,False
3117,sniff,drinking_milk,False
3118,sniff,drinking_milk,False
3119,sniff,drinking_milk,False
3120,sniff,drinking_milk,False
3121,sniff,drinking_milk,False
3122,sniff,drinking_milk,False
3123,sniff,drinking_milk,False
3124,sniff,drinking_milk,False
3125,sniff,drinking_milk,False
3126,sniff,drinking_milk,False
3127,sniff,drinking_milk,False
3128,sniff,drinking_milk,False
3129,sniff,drinking_milk,False
3130,sniff,lying,False
3131,sniff,lying,False
3132,sniff,drinking_milk,False
3133,sniff,drinking_milk,False
3134,sniff,drinking_milk,False
3135,sniff,lying,False
3136,sniff,drinking_milk,False
3137,sniff,drinking_milk,False
3138,sniff,drinking_milk,False
3139,sniff,drinking_milk,False
3140,sniff,drinking_milk,False
3141,sniff,drinking_milk,False
3142,sniff,drinking_milk,False
3143,sniff,standing,False
3144,sniff,standing,False
3145,sniff,lying,False
3146,sniff,lying,False
3147,sniff,lying,False
3148,sniff,lying,False
3149,sniff,lying,False
3150,sniff,drinking_milk,False
3151,sniff,lying,False
3152,sniff,eating_concentrates,False
3153,sniff,lying,False
3154,sniff,drinking_milk,False
3155,sniff,drinking_milk,False
3156,sniff,drinking_milk,False
3157,sniff,drinking_milk,False
3158,sniff,drinking_milk,False
3159,sniff,drinking_milk,False
3160,sniff,drinking_milk,False
3161,sniff,drinking_milk,False
3162,sniff,drinking_milk,False
3163,sniff,drinking_milk,False
3164,sniff,drinking_milk,False
3165,sniff,drinking_milk,False
3166,sniff,standing,False
3167,sniff,standing,False
3168,sniff,standing,False
3169,sniff,lying,False
3170,sniff,standing,False
3171,sniff,drinking_milk,False
3172,sniff,drinking_milk,False
3173,sniff,drinking_milk,False
3174,sniff,drinking_milk,False
3175,sniff,standing,False
3176,sniff,drinking_milk,False
3177,sniff,drinking_milk,False
3178,sniff,standing,False
3179,sniff,standing,False
3180,sniff,standing,False
3181,sniff,drinking_milk,False
3182,sniff,drinking_milk,False
3183,sniff,drinking_milk,False
3184,sniff,drinking_milk,False
3185,sniff,drinking_milk,False
3186,sniff,drinking_milk,False
3187,sniff,drinking_milk,False
3188,sniff,standing,False
3189,sniff,drinking_milk,False
3190,sniff,drinking_milk,False
3191,sniff,drinking_milk,False
3192,sniff,drinking_milk,False
3193,sniff,drinking_milk,False
3194,sniff,drinking_milk,False
3195,sniff,drinking_milk,False
3196,sniff,drinking_milk,False
3197,sniff,drinking_milk,False
3198,sniff,drinking_milk,False
3199,sniff,drinking_milk,False
3200,sniff,drinking_milk,False
3201,sniff,drinking_milk,False
3202,sniff,drinking_milk,False
3203,sniff,drinking_milk,False
3204,sniff,drinking_milk,False
3205,sniff,drinking_milk,False
3206,sniff,drinking_milk,False
3207,sniff,drinking_milk,False
3208,sniff,drinking_milk,False
3209,sniff,drinking_milk,False
3210,sniff,drinking_milk,False
3211,sniff,drinking_milk,False
3212,sniff,standing,False
3213,sniff,standing,False
3214,sniff,drinking_milk,False
3215,sniff,drinking_milk,False
3216,sniff,drinking_milk,False
3217,sniff,drinking_milk,False
3218,sniff,drinking_milk,False
3219,sniff,eating_concentrates,False
3220,sniff,standing,False
3221,sniff,standing,False
3222,sniff,standing,False
3223,sniff,standing,False
3224,sniff,drinking_milk,False
3225,sniff,drinking_milk,False
3226,sniff,eating_concentrates,False
3227,sniff,eating_concentrates,False
3228,sniff,drinking_milk,False
3229,sniff,drinking_milk,False
3230,sniff,drinking_milk,False
3231,sniff,drinking_milk,False
3232,sniff,drinking_milk,False
3233,sniff,drinking_milk,False
3234,sniff,drinking_milk,False
3235,sniff,drinking_milk,False
3236,sniff,drinking_milk,False
3237,sniff,drinking_milk,False
3238,sniff,drinking_milk,False
3239,sniff,drinking_milk,False
3240,sniff,drinking_milk,False
3241,standing,drinking_milk,False
3242,standing,drinking_milk,False
3243,standing,drinking_milk,False
3244,standing,standing,True
3245,standing,standing,True
3246,standing,standing,True
3247,standing,standing,True
3248,standing,standing,True
3249,standing,standing,True
3250,standing,standing,True
3251,standing,standing,True
3252,standing,standing,True
3253,standing,standing,True
3254,standing,standing,True
3255,standing,standing,True
3256,standing,standing,True
3257,standing,standing,True
3258,standing,standing,True
3259,standing,standing,True
3260,standing,standing,True
3261,standing,standing,True
3262,standing,standing,True
3263,standing,standing,True
3264,standing,standing,True
3265,standing,standing,True
3266,standing,standing,True
3267,standing,standing,True
3268,standing,standing,True
3269,standing,standing,True
3270,standing,standing,True
3271,standing,standing,True
3272,standing,standing,True
3273,standing,drinking_milk,False
3274,standing,drinking_milk,False
3275,standing,drinking_milk,False
3276,standing,drinking_milk,False
3277,standing,drinking_milk,False
3278,standing,drinking_milk,False
3279,standing,drinking_milk,False
3280,standing,drinking_milk,False
3281,standing,drinking_milk,False
3282,standing,drinking_milk,False
3283,standing,drinking_milk,False
3284,standing,drinking_milk,False
3285,standing,drinking_milk,False
3286,standing,drinking_milk,False
3287,standing,drinking_milk,False
3288,standing,drinking_milk,False
3289,standing,drinking_milk,False
3290,standing,drinking_milk,False
3291,standing,drinking_milk,False
3292,standing,drinking_milk,False
3293,standing,drinking_milk,False
3294,standing,drinking_milk,False
3295,standing,drinking_milk,False
3296,standing,drinking_milk,False
3297,standing,drinking_milk,False
3298,standing,drinking_milk,False
3299,standing,drinking_milk,False
3300,standing,drinking_milk,False
3301,standing,lying,False
3302,standing,drinking_milk,False
3303,standing,drinking_milk,False
3304,standing,drinking_milk,False
3305,standing,drinking_milk,False
3306,standing,drinking_milk,False
3307,standing,drinking_milk,False
3308,standing,standing,True
3309,standing,standing,True
3310,standing,drinking_milk,False
3311,standing,drinking_milk,False
3312,standing,drinking_milk,False
3313,standing,drinking_milk,False
3314,standing,drinking_milk,False
3315,standing,standing,True
3316,standing,drinking_milk,False
3317,standing,drinking_milk,False
3318,standing,drinking_milk,False
3319,standing,drinking_milk,False
3320,standing,drinking_milk,False
3321,standing,standing,True
3322,standing,drinking_milk,False
3323,standing,drinking_milk,False
3324,standing,drinking_milk,False
3325,standing,drinking_milk,False
3326,standing,drinking_milk,False
3327,standing,drinking_milk,False
3328,standing,drinking_milk,False
3329,standing,drinking_milk,False
3330,standing,drinking_milk,False
3331,standing,drinking_milk,False
3332,standing,drinking_milk,False
3333,standing,drinking_milk,False
3334,standing,drinking_milk,False
3335,standing,standing,True
3336,standing,drinking_milk,False
3337,standing,drinking_milk,False
3338,standing,drinking_milk,False
3339,standing,drinking_milk,False
3340,standing,standing,True
3341,standing,drinking_milk,False
3342,standing,drinking_milk,False
3343,standing,drinking_milk,False
3344,standing,standing,True
3345,standing,standing,True
3346,standing,standing,True
3347,standing,drinking_milk,False
3348,standing,drinking_milk,False
3349,standing,drinking_milk,False
3350,standing,drinking_milk,False
3351,standing,standing,True
3352,standing,drinking_milk,False
3353,standing,drinking_milk,False
3354,standing,drinking_milk,False
3355,standing,standing,True
3356,standing,standing,True
3357,standing,drinking_milk,False
3358,standing,drinking_milk,False
3359,standing,drinking_milk,False
3360,standing,drinking_milk,False
3361,standing,drinking_milk,False
3362,standing,drinking_milk,False
3363,standing,drinking_milk,False
3364,standing,drinking_milk,False
3365,standing,drinking_milk,False
3366,standing,drinking_milk,False
3367,standing,drinking_milk,False
3368,standing,drinking_milk,False
3369,standing,drinking_milk,False
3370,standing,drinking_milk,False
3371,standing,drinking_milk,False
3372,standing,drinking_milk,False
3373,standing,drinking_milk,False
3374,standing,drinking_milk,False
3375,standing,drinking_milk,False
3376,standing,drinking_milk,False
3377,standing,drinking_milk,False
3378,standing,drinking_milk,False
3379,standing,drinking_milk,False
3380,standing,drinking_milk,False
3381,standing,drinking_milk,False
3382,standing,drinking_milk,False
3383,standing,drinking_milk,False
3384,standing,drinking_milk,False
3385,standing,drinking_milk,False
3386,standing,drinking_milk,False
3387,standing,drinking_milk,False
3388,standing,drinking_milk,False
3389,standing,drinking_milk,False
3390,standing,drinking_milk,False
3391,standing,drinking_milk,False
3392,standing,drinking_milk,False
3393,standing,drinking_milk,False
3394,standing,drinking_milk,False
3395,standing,drinking_milk,False
3396,standing,drinking_milk,False
3397,standing,drinking_milk,False
3398,standing,drinking_milk,False
3399,standing,drinking_milk,False
3400,standing,drinking_milk,False
3401,standing,drinking_milk,False
3402,standing,drinking_milk,False
3403,standing,drinking_milk,False
3404,standing,drinking_milk,False
3405,standing,drinking_milk,False
3406,standing,drinking_milk,False
3407,standing,drinking_milk,False
3408,standing,drinking_milk,False
3409,standing,drinking_milk,False
3410,standing,drinking_milk,False
3411,standing,standing,True
3412,standing,drinking_milk,False
3413,standing,standing,True
3414,standing,standing,True
3415,standing,eating_concentrates,False
3416,standing,drinking_milk,False
3417,standing,eating_concentrates,False
3418,standing,eating_concentrates,False
3419,standing,standing,True
3420,standing,standing,True
3421,standing,standing,True
3422,standing,standing,True
3423,standing,lying,False
3424,standing,standing,True
3425,standing,standing,True
3426,standing,sniff,False
3427,standing,sniff,False
3428,standing,sniff,False
3429,standing,standing,True
3430,standing,sniff,False
3431,standing,sniff,False
3432,standing,sniff,False
3433,standing,sniff,False
3434,standing,sniff,False
3435,standing,sniff,False
3436,standing,sniff,False
3437,standing,sniff,False
3438,standing,sniff,False
3439,standing,sniff,False
3440,standing,sniff,False
3441,standing,sniff,False
3442,standing,sniff,False
3443,standing,sniff,False
3444,standing,sniff,False
3445,standing,lying,False
3446,standing,sniff,False
3447,standing,sniff,False
3448,standing,sniff,False
3449,standing,sniff,False
3450,standing,sniff,False
3451,standing,sniff,False
3452,standing,lying,False
3453,standing,eating_concentrates,False
3454,standing,eating_concentrates,False
3455,standing,sniff,False
3456,standing,sniff,False
3457,standing,sniff,False
3458,standing,sniff,False
3459,standing,lying,False
3460,standing,lying,False
3461,standing,lying,False
3462,standing,sniff,False
3463,standing,sniff,False
3464,standing,sniff,False
3465,standing,lying,False
3466,standing,sniff,False
3467,standing,sniff,False
3468,standing,sniff,False
3469,standing,lying,False
3470,standing,lying,False
3471,standing,lying,False
3472,standing,sniff,False
3473,standing,lying,False
3474,standing,sniff,False
3475,standing,sniff,False
3476,standing,sniff,False
3477,standing,sniff,False
3478,standing,sniff,False
3479,standing,sniff,False
3480,standing,sniff,False
3481,standing,sniff,False
3482,standing,sniff,False
3483,standing,sniff,False
3484,standing,sniff,False
3485,standing,sniff,False
3486,standing,sniff,False
3487,standing,sniff,False
3488,standing,sniff,False
3489,standing,sniff,False
3490,standing,sniff,False
3491,standing,sniff,False
3492,standing,sniff,False
3493,standing,sniff,False
3494,standing,sniff,False
3495,standing,sniff,False
3496,standing,sniff,False
3497,standing,sniff,False
3498,standing,sniff,False
3499,standing,sniff,False
3500,standing,sniff,False
3501,standing,sniff,False
3502,standing,sniff,False
3503,standing,sniff,False
3504,standing,sniff,False
3505,standing,sniff,False
3506,standing,sniff,False
3507,standing,sniff,False
3508,standing,sniff,False
3509,standing,sniff,False
3510,standing,sniff,False
3511,standing,sniff,False
3512,standing,sniff,False
3513,standing,sniff,False
3514,standing,sniff,False
3515,standing,sniff,False
3516,standing,sniff,False
3517,standing,sniff,False
3518,standing,sniff,False
3519,standing,sniff,False
3520,standing,sniff,False
3521,standing,sniff,False
3522,standing,sniff,False
3523,standing,sniff,False
3524,standing,sniff,False
3525,standing,sniff,False
3526,standing,sniff,False
3527,standing,sniff,False
3528,standing,sniff,False
3529,standing,sniff,False
3530,standing,sniff,False
3531,standing,sniff,False
3532,standing,sniff,False
3533,standing,lying,False
3534,standing,lying,False
3535,standing,lying,False
3536,standing,lying,False
3537,standing,sniff,False
3538,standing,sniff,False
3539,standing,lying,False
3540,standing,sniff,False
3541,standing,lying,False
3542,standing,lying,False
3543,standing,lying,False
3544,standing,sniff,False
3545,standing,sniff,False
3546,standing,sniff,False
3547,standing,drinking_milk,False
3548,standing,drinking_milk,False
3549,standing,drinking_milk,False
3550,standing,drinking_milk,False
3551,standing,lying,False
3552,standing,drinking_milk,False
3553,standing,drinking_milk,False
3554,standing,drinking_milk,False
